-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516
-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516
-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,-0.78516
-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516
-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,-0.78516,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,-0.78516,-0.78516,-0.78516,-0.78516
-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484
0.21484,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148
0.21484,0.21484,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484
0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,-0.78516,-0.78516,-0.78516,-0.78516,-0.78516,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484
0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,1.2148,1.2148
1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,0.21484
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,0.21484
0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,2.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148
2.2148,1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148
2.2148,2.2148,2.2148,2.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,2.2148,2.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,1.2148,1.2148,1.2148,1.2148
2.2148,2.2148,2.2148,1.2148,0.21484,0.21484,0.21484,0.21484,0.21484,0.21484,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148,1.2148
1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,2.2148,1.2148
1.2148,1.2148,1.2148,1.2148,1.2148,2.2148,2.2148,2.2148,2.2148,2.2148,1.2148,1.2148,1.2148
