0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484
0.46484,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,0.46484,0.46484,0.46484,0.46484
1.4648,1.4648,0.46484,0.46484,0.46484,0.46484,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648
1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648
1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,0.46484,0.46484,0.46484,1.4648,1.4648,1.4648
1.4648,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648,1.4648
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,1.4648
1.4648,1.4648,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,1.4648
1.4648,1.4648,1.4648,1.4648,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484,0.46484
0.46484,0.46484,0.46484,0.46484,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-1.5352,-1.5352,-1.5352,-1.5352,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516
-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-0.53516,-0.53516,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-0.53516,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352
-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-1.5352,-2.5352
-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-1.5352,-1.5352,-1.5352,-1.5352
-1.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352
-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352
-2.5352,-2.5352,-2.5352,-2.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352
-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352,-2.5352
-2.5352,-2.5352,-2.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352
-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352
-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352
-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352,-3.5352
-3.5352,-3.5352,-3.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352
-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352
-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352
-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-4.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352
-5.5352,-5.5352,-5.5352,-4.5352,-4.5352,-4.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-4.5352,-4.5352
-4.5352,-4.5352,-4.5352,-4.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352
-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352
-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352
-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352
-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-5.5352,-6.5352,-6.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-6.5352
-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352
-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352,-6.5352
-6.5352,-6.5352,-6.5352,-6.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-6.5352,-7.5352,-7.5352,-7.5352,-7.5352
-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352
-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352
-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352
-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352
-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-7.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352
-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-9.5352,-9.5352,-9.5352
-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-8.5352,-9.5352
-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352
-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352
-9.5352,-9.5352,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535
-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352,-9.5352
-9.5352,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535
-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535
-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535
-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535,-10.535
-10.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535
-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535
-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-11.535
-11.535,-11.535,-11.535,-11.535,-11.535,-11.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535,-12.535
-12.535,-12.535,-12.535,-12.535,-12.535,-13.535,-13.535,-14.535,-14.535,-14.535,-14.535,-13.535,-13.535,-13.535
-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535
-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535,-13.535
-13.535,-13.535,-13.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535
-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535
-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535
-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535,-14.535
