-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,0.13086,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691
-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-2.8691,-2.8691,-2.8691,-2.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691
-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914,-0.86914
-0.86914,-0.86914,-0.86914,-0.86914,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-1.8691,-0.86914,-0.86914,-0.86914,-0.86914
